NUTS_ID,Year,weighted_avg_VegC,weighted_avg_LitterC,weighted_avg_SoilC,weighted_avg_HarvSlowC,weighted_avg_Total,intersected_surface_area_km2,official_surface_area_2021
NL12,1931,0.37090491651989277,0.41920397394010445,0.48833520751825965,0.00783517210712557,1.2858602365502874,1858.150016903488,3997.0
NL12,1932,0.36920322409839584,0.4158261473782282,0.48794599965871077,0.008607897177387028,1.281775026918078,1858.150016903488,3997.0
NL12,1933,0.36477707666005654,0.41927642984327707,0.48794599965871077,0.008799655782743308,1.2807991619447878,1858.150016903488,3997.0
NL12,1934,0.36345890144927223,0.41927073919444063,0.488137758264067,0.009572380853004768,1.2802480211554284,1858.150016903488,3997.0
NL12,1935,0.36043903381699094,0.41804915491353856,0.488137758264067,0.010345105923266226,1.2767792943125063,1858.150016903488,3997.0
NL12,1936,0.35616775622826147,0.4186244307296073,0.48794599965871077,0.010536864528622505,1.2736940846802969,1858.150016903488,3997.0
NL12,1937,0.353723164412049,0.4177806730105813,0.488137758264067,0.011728623133978785,1.2715676680748687,1858.150016903488,3997.0
NL12,1938,0.3435555916564462,0.425665586879782,0.488137758264067,0.012309589598883964,1.2692494928640843,1858.150016903488,3997.0
NL12,1939,0.33998031584037736,0.424353102317834,0.488137758264067,0.012501348204240243,1.265553491091424,1858.150016903488,3997.0
NL12,1940,0.3370925554623605,0.4239283781339029,0.48852696612361596,0.013274073274501702,1.263241006529476,1858.150016903488,3997.0
NL12,1941,0.3258354548570761,0.43186730352840297,0.48913775826406697,0.013855039739406882,1.2603063485294042,1858.150016903488,3997.0
NL12,1942,0.32217496940879775,0.4304482699933081,0.48913775826406697,0.01404679834476316,1.2564185881513872,1858.150016903488,3997.0
NL12,1943,0.3218624848468497,0.42959882162544577,0.48913775826406697,0.014627764809668344,1.255448413826933,1858.150016903488,3997.0
NL12,1944,0.32019061810089866,0.4289525131606124,0.4893295168694233,0.014819523415024622,1.2531004129406027,1858.150016903488,3997.0
NL12,1945,0.3173269927495914,0.42853917027435395,0.4893295168694233,0.015400489879929802,1.250404411167942,1858.150016903488,3997.0
NL12,1946,0.3155897840037122,0.4283474116689977,0.4897485504045181,0.015592248485286082,1.2498589610274193,1858.150016903488,3997.0
NL12,1947,0.3108227495822871,0.4289525131606124,0.4899403090098744,0.01617321495019126,1.245888786702965,1858.150016903488,3997.0
NL12,1948,0.3099292985554339,0.42576644520409246,0.4901320676152307,0.01678400709064236,1.2427737513952097,1858.150016903488,3997.0
NL12,1949,0.3076466396690318,0.4247011032041643,0.49071303408013595,0.016975765695998637,1.2400365426493305,1858.150016903488,3997.0
NL12,1950,0.3054605717125118,0.42296958510712146,0.49071303408013595,0.0177484907662601,1.2366999230606728,1858.150016903488,3997.0
NL12,1951,0.29940092036141996,0.425651409896337,0.4911320676152307,0.0187484907662601,1.234543680779699,1858.150016903488,3997.0
NL12,1952,0.29534695965916447,0.427165611106906,0.49132382622058696,0.018940249371616376,1.2331658542178228,1858.150016903488,3997.0
NL12,1953,0.29228730830807265,0.4268119195717393,0.4919047926854921,0.019940249371616377,1.2305550620773715,1858.150016903488,3997.0
NL12,1954,0.285244678080446,0.4287395144916107,0.4925155848259432,0.020132007976972656,1.2270209932345215,1858.150016903488,3997.0
NL12,1955,0.2815074693345668,0.42812872235115956,0.4929047926854921,0.021132007976972657,1.2238647509535474,1858.150016903488,3997.0
NL12,1956,0.2779975355184261,0.4263432435518612,0.49351558482594327,0.021323766582328933,1.2195693383381083,1858.150016903488,3997.0
NL12,1957,0.27645208537790317,0.42439014117391616,0.49371303408013584,0.02209649165259039,1.2162625444249966,1858.150016903488,3997.0
NL12,1958,0.27112252886944616,0.42457483669907187,0.49371303408013584,0.02251552518768521,1.2123449583714339,1858.150016903488,3997.0
NL12,1959,0.26394072830735443,0.42858901368251684,0.49471303408013584,0.023288250257946667,1.2105310263279538,1858.150016903488,3997.0
NL12,1960,0.26156290174547825,0.4247126346021727,0.4950965512908485,0.02389904239839777,1.2050793714315409,1858.150016903488,3997.0
NL12,1961,0.26117938453476564,0.42137032436467875,0.49571303408013584,0.024090801003754048,1.2023535439833344,1858.150016903488,3997.0
NL12,1962,0.25780155797288945,0.42294560018074756,0.49590479268549215,0.024480008863302948,1.201161785377978,1858.150016903488,3997.0
NL12,1963,0.2554947640597778,0.4219043932075289,0.49690479268549215,0.025090801003754045,1.1989757174214581,1858.150016903488,3997.0
NL12,1964,0.2545657967085423,0.421060635488503,0.49748575915039733,0.025282559609110324,1.197975717421458,1858.150016903488,3997.0
NL12,1965,0.2526070036817609,0.42006632613733935,0.4976775177557536,0.025863526074015503,1.1968308564381567,1858.150016903488,3997.0
NL12,1966,0.25145645204962325,0.41849674097010686,0.4980667256153025,0.0264743182144666,1.1943323039196887,1858.150016903488,3997.0
NL12,1967,0.24914396748767523,0.4172694660403683,0.49887496700994616,0.02666607681982288,1.1919544773578126,1858.150016903488,3997.0
NL12,1968,0.24760420799598862,0.41492715580287437,0.4990667256153025,0.027055284679371783,1.1886831997690834,1858.150016903488,3997.0
NL12,1969,0.24506444850430206,0.4138859488296557,0.4996476920802077,0.027666076819822884,1.187072407628632,1858.150016903488,3997.0
NL12,1970,0.24276903588886306,0.413077707435012,0.49983945068556396,0.027666076819822884,1.1831605122239057,1858.150016903488,3997.0
NL12,1971,0.24531448602938596,0.41107201678617566,0.5008394506855639,0.027474318214466602,1.1838920303209484,1858.150016903488,3997.0
NL12,1972,0.24863266124017033,0.4091075331105579,0.5010312092909202,0.027474318214466602,1.186275547531661,1858.150016903488,3997.0
NL12,1973,0.24886562681874524,0.41006632613733934,0.5012229678962765,0.027085110354917702,1.1876292390668277,1858.150016903488,3997.0
NL12,1974,0.25056731924024217,0.40914874008377655,0.501995692966538,0.02731238528465624,1.1890241375752129,1858.150016903488,3997.0
NL12,1975,0.2515673192402422,0.4079157745052016,0.5029956929665379,0.027120626679299962,1.190180379856187,1858.150016903488,3997.0
NL12,1976,0.24826621597596685,0.4084498433480519,0.5033792101772505,0.027120626679299962,1.187605104040118,1858.150016903488,3997.0
NL12,1977,0.25123069965158457,0.40553225729448905,0.504151935247512,0.027120626679299962,1.1880355188728857,1858.150016903488,3997.0
NL12,1978,0.25359008183558757,0.4039512908295839,0.5047627273879631,0.027120626679299962,1.1888139345919833,1858.150016903488,3997.0
NL12,1979,0.25317104830049275,0.40299818845163876,0.5047627273879631,0.027347901609038505,1.1880525908193946,1858.150016903488,3997.0
NL12,1980,0.2545304304844957,0.4010393954248575,0.5051519352475121,0.027347901609038505,1.1882912470468059,1858.150016903488,3997.0
NL12,1981,0.2575006048089498,0.4000393954248575,0.5053436938528683,0.027347901609038505,1.1904531799766163,1858.150016903488,3997.0
NL12,1982,0.2588841220196624,0.39903939542485745,0.5055354524582246,0.027347901609038505,1.1912259050468776,1858.150016903488,3997.0
NL12,1983,0.25946508848456756,0.39808060239807613,0.5065354524582246,0.027766935144133323,1.1916563198796453,1858.150016903488,3997.0
NL12,1984,0.258878431370826,0.3969357414147748,0.5067272110635809,0.027575176538777044,1.1909248017826022,1858.150016903488,3997.0
NL12,1985,0.26180739872206155,0.39482070610701936,0.5071462445986756,0.027575176538777044,1.1919304924314387,1858.150016903488,3997.0
NL12,1986,0.26142388151134893,0.39677949913380073,0.5077272110635808,0.027964384398325947,1.1940867347124127,1858.150016903488,3997.0
NL12,1987,0.26415539960839174,0.39467015447488174,0.5079189696689371,0.028383417933420762,1.1951279416856313,1858.150016903488,3997.0
NL12,1988,0.26554460746794073,0.392519602842744,0.5087272110635808,0.028383417933420762,1.1947856314481375,1858.150016903488,3997.0
NL12,1989,0.26674774737096973,0.39213039498319513,0.508918969668937,0.028383417933420762,1.1955640471672353,1858.150016903488,3997.0
NL12,1990,0.2744735748191761,0.3895551191671263,0.5091107282742934,0.027610692863159304,1.2007501151237552,1858.150016903488,3997.0
NL12,1991,0.28097212733764415,0.38958494484267214,0.509494245485006,0.026999900722708206,1.2078594597826744,1858.150016903488,3997.0
NL12,1992,0.28435564454835666,0.3874045675349886,0.510105037625457,0.02680814211735193,1.208673391826154,1858.150016903488,3997.0
NL12,1993,0.2914706798561121,0.3854869814814258,0.5104942454850059,0.02622717565244675,1.2136790824749906,1858.150016903488,3997.0
NL12,1994,0.29420788860199126,0.3833307392004518,0.5104942454850059,0.026035417047090472,1.2144873238696343,1858.150016903488,3997.0
NL12,1995,0.2987774737692238,0.38098842896295787,0.511105037625457,0.026035417047090472,1.217103806658922,1858.150016903488,3997.0
NL12,1996,0.30119650730431863,0.3825281884546444,0.5116860040903621,0.025843658441734193,1.2212543582910593,1858.150016903488,3997.0
NL12,1997,0.3093058519632377,0.37876115403321925,0.5120695213010749,0.025651899836377917,1.2257884271339097,1858.150016903488,3997.0
NL12,1998,0.31368936917395024,0.37665180937430026,0.5118777626957185,0.025041107695926816,1.227481633220798,1858.150016903488,3997.0
NL12,1999,0.32061264587634936,0.37350125774216253,0.5118777626957185,0.025041107695926816,1.2308708410803468,1858.150016903488,3997.0
NL12,2000,0.3259847817893892,0.37138622243440716,0.5114885548361696,0.02484934909057054,1.2335171495451802,1858.150016903488,3997.0
NL12,2001,0.33175181621081434,0.36904391219691324,0.5122967962308134,0.024657590485214258,1.2373310815886602,1858.150016903488,3997.0
NL12,2002,0.33863957658883115,0.36673711828380157,0.512105037625457,0.024268382625665354,1.241750115123755,1858.150016903488,3997.0
NL12,2003,0.34129157570250096,0.3688464629427206,0.5124885548361696,0.024657590485214258,1.2462841839666055,1858.150016903488,3997.0
NL12,2004,0.3450884357994719,0.3671206354945141,0.5124885548361696,0.024657590485214258,1.2493552166153699,1858.150016903488,3997.0
NL12,2005,0.3506637116155407,0.3653948080463076,0.5124885548361696,0.024657590485214258,1.2523964235885883,1858.150016903488,3997.0
NL12,2006,0.35246626236134815,0.3628195322302388,0.5124885548361696,0.024465831879857982,1.2522401813076143,1858.150016903488,3997.0
NL12,2007,0.3571565734851724,0.3611349117552508,0.5124885548361696,0.024465831879857982,1.2546649054915457,1858.150016903488,3997.0
NL12,2008,0.36115657348517244,0.3597513945445383,0.5127158297659081,0.023855039739406884,1.2578978710701205,1858.150016903488,3997.0
NL12,2009,0.36711536651195376,0.3603266703606071,0.5129075883712644,0.024046798344763164,1.2640072157290394,1858.150016903488,3997.0
NL12,2010,0.3691750178630456,0.3615241196147997,0.5130993469766207,0.024436006204312063,1.2682643163343241,1858.150016903488,3997.0
NL12,2011,0.3676466396690317,0.36117611872846944,0.5130993469766207,0.02523855695011944,1.2671606623242413,1858.150016903488,3997.0
NL12,2012,0.3719591242309797,0.36021163505285175,0.5130993469766207,0.025430315555475716,1.2705086632105713,1858.150016903488,3997.0
NL12,2013,0.3661082526087094,0.3637272595178287,0.5135183805117156,0.02681952341502462,1.2701435903777323,1858.150016903488,3997.0
NL12,2014,0.37161818642485,0.36018750002614214,0.5130993469766207,0.02681952341502462,1.2721435903777323,1858.150016903488,3997.0
NL12,2015,0.37385684265226127,0.36018750002614214,0.5130993469766207,0.02643031555547572,1.273765763815856,1858.150016903488,3997.0
NL12,2016,0.3771281202409907,0.35960653356123695,0.513291105581977,0.02681952341502462,1.276875108474775,1858.150016903488,3997.0
NL12,2017,0.3753781577660746,0.360061083420714,0.513291105581977,0.027232866301283094,1.275963213070049,1858.150016903488,3997.0
NL12,2018,0.3745812976691036,0.3605951522635643,0.5139018977224281,0.027232866301283094,1.2765029725617354,1858.150016903488,3997.0
NL12,2019,0.3766694022643772,0.359403393658208,0.5138663813980459,0.02761638351199565,1.276974594367721,1858.150016903488,3997.0
NL12,2020,0.37802309379954374,0.35748011695580884,0.5138663813980459,0.02742462490663937,1.2772132505951328,1858.150016903488,3997.0
NL12,2021,0.3743043802545817,0.35758097528011934,0.5136746227926895,0.02864620918754156,1.2746252210500268,1858.150016903488,3997.0
NL12,2022,0.37582996276282327,0.3571264254206422,0.5137044484682354,0.028418934257803025,1.2752772201636966,1858.150016903488,3997.0
NL13,1901,0.8523120361044327,1.1100900212947602,1.639082085885988,0.005324086373578387,3.6068082296587596,2335.5500931277816,2680.0
NL13,1902,0.8582081202462042,1.1081805325844893,1.6396965441253533,0.005709628134212889,3.6117495365179364,2335.5500931277816,2680.0
NL13,1903,0.8564917898277414,1.108820986252141,1.6399967446046932,0.005709628134212889,3.610404690579423,2335.5500931277816,2680.0
NL13,1904,0.8637835329728164,1.0968962491764975,1.6399967446046932,0.0062787978012556625,3.606700412648246,2335.5500931277816,2680.0
NL13,1905,0.8561539444016305,1.0971606914689147,1.6403562909370415,0.0065930555612811305,3.599878440608234,2335.5500931277816,2680.0
NL13,1906,0.8571018876901412,1.09136689984519,1.6403562909370415,0.0065930555612811305,3.596032592273019,2335.5500931277816,2680.0
NL13,1907,0.8490509991713979,1.0954100788834649,1.6409254606040844,0.0065930555612811305,3.5924104245531856,2335.5500931277816,2680.0
NL13,1908,0.8478609576098562,1.092156987881379,1.6412850069364322,0.006907313321306599,3.5882362611772605,2335.5500931277816,2680.0
NL13,1909,0.8415417137298649,1.0958712380524886,1.6412850069364322,0.007476482988349373,3.585605272040092,2335.5500931277816,2680.0
NL13,1910,0.8403822603468113,1.0911521357887555,1.64153991884345,0.007836029320697565,3.580819767155069,2335.5500931277816,2680.0
NL13,1911,0.8385774719167876,1.0755581777719037,1.6402657137923962,0.008405198987740338,3.5631468156571393,2335.5500931277816,2680.0
NL13,1912,0.838985069067692,1.071755853359961,1.6402657137923962,0.008719456747765808,3.560366546635467,2335.5500931277816,2680.0
NL13,1913,0.8457848055228332,1.063718024524721,1.6396512555530305,0.009602884174834047,3.5588282537760283,2335.5500931277816,2680.0
NL13,1914,0.8459658939572078,1.0610537508177476,1.6392917092206825,0.009602884174834047,3.5560308107434038,2335.5500931277816,2680.0
NL13,1915,0.8379637089692065,1.0660176381467923,1.6392917092206825,0.009917141934859517,3.5537593679385835,2335.5500931277816,2680.0
NL13,1916,0.8446412921030688,1.0573881058314862,1.6393629932212916,0.010531600174225017,3.5518787027577488,2335.5500931277816,2680.0
NL13,1917,0.8364945905763292,1.0566910685570599,1.6390034468889434,0.010845857934250485,3.543034963956583,2335.5500931277816,2680.0
NL13,1918,0.8347568670788187,1.0549737213433419,1.6390034468889434,0.011415027601293258,3.539534604673032,2335.5500931277816,2680.0
NL13,1919,0.8279296591754556,1.0577672243379503,1.6390034468889434,0.011729285361318727,3.5365461883366,2335.5500931277816,2680.0
NL13,1920,0.831485060190929,1.0527760457552846,1.638388988649578,0.0122984550283615,3.535634291864128,2335.5500931277816,2680.0
NL13,1921,0.8261159738741443,1.0485704767982906,1.6375456139314815,0.012612712788386968,3.5239613499652345,2335.5500931277816,2680.0
NL13,1922,0.8273100735072546,1.044538881423584,1.637500325359159,0.012658001360709693,3.522961993078384,2335.5500931277816,2680.0
NL13,1923,0.8283872364843636,1.0424764188403097,1.637500325359159,0.013541428787777933,3.5222196672316355,2335.5500931277816,2680.0
NL13,1924,0.8248422317416387,1.042761918925815,1.6375716093597676,0.013541428787777933,3.5186911933867133,2335.5500931277816,2680.0
NL13,1925,0.8279025847908654,1.0334202944582154,1.6372573515997422,0.013855686547803399,3.5121216596366005,2335.5500931277816,2680.0
NL13,1926,0.8266402520324959,1.0330568739427672,1.6368978052673941,0.014424856214846175,3.51104578288579,2335.5500931277816,2680.0
NL13,1927,0.8297670077030135,1.03025907642611,1.6365835475073685,0.014739113974871645,3.511348745611363,2335.5500931277816,2680.0
NL13,1928,0.832363468623677,1.0274698116976704,1.636538258935046,0.014739113974871645,3.5115414835642227,2335.5500931277816,2680.0
NL13,1929,0.8273781594184753,1.0260271575567967,1.6362380584557055,0.015053371734897113,3.5044990619787812,2335.5500931277816,2680.0
NL13,1930,0.8200766535147637,1.021263708062043,1.6361927698833827,0.016713118546585335,3.4939319922467496,2335.5500931277816,2680.0
NL13,1931,0.8131735688605897,1.022082553772752,1.6353093424563148,0.018001380878324497,3.4890647316344148,2335.5500931277816,2680.0
NL13,1932,0.7944742578513045,1.0300951057468075,1.635264053883992,0.01928964321006365,3.478822860212829,2335.5500931277816,2680.0
NL13,1933,0.7709694398448937,1.0485199230759226,1.6346043070723038,0.020263647781777343,3.474402606347221,2335.5500931277816,2680.0
NL13,1934,0.7681303596488464,1.0420209643583538,1.634258818020641,0.021551910113516506,3.465123913286612,2335.5500931277816,2680.0
NL13,1935,0.7628653209001233,1.0387663410804526,1.633689648353598,0.022840172445255665,3.4584163946864472,2335.5500931277816,2680.0
NL13,1936,0.7533881851995881,1.039230521838132,1.6339445602606155,0.023814177016969355,3.4504940168882365,2335.5500931277816,2680.0
NL13,1937,0.7455346177848694,1.0376466517772545,1.6342135294483182,0.02517372334931755,3.4416850949326916,2335.5500931277816,2680.0
NL13,1938,0.7421805666582939,1.0318894613358602,1.6335990712089528,0.02614772792103124,3.4337455431235293,2335.5500931277816,2680.0
NL13,1939,0.7329341120855416,1.02905590563228,1.6335990712089528,0.02707644392042221,3.4229797906072226,2335.5500931277816,2680.0
NL13,1940,0.7253572233389939,1.031230069008205,1.6335990712089528,0.027795536585118595,3.41805318414188,2335.5500931277816,2680.0
NL13,1941,0.7169671642821106,1.0287919129655068,1.63455378263663,0.028769541156832286,3.4084679428017144,2335.5500931277816,2680.0
NL13,1942,0.7066919424358018,1.0304049047839732,1.63455378263663,0.029698257156223252,3.4017344287732634,2335.5500931277816,2680.0
NL13,1943,0.7003234044739318,1.0324581777895994,1.6339846129695872,0.03067226172793695,3.397778710149367,2335.5500931277816,2680.0
NL13,1944,0.6930983525792639,1.0339750679709534,1.6342988707296127,0.031031808060285142,3.392659011247132,2335.5500931277816,2680.0
NL13,1945,0.6938469118865458,1.026652093534241,1.6342988707296127,0.0319605240596761,3.38644414245005,2335.5500931277816,2680.0
NL13,1946,0.6934849577919969,1.0213964630601216,1.6349846129695875,0.032320070392024294,3.381931192306713,2335.5500931277816,2680.0
NL13,1947,0.688253633551065,1.0099597830373588,1.6341152428232046,0.03324878639141526,3.366191904042409,2335.5500931277816,2680.0
NL13,1948,0.689203818083457,1.0027831460443166,1.63442950058323,0.03429407496373798,3.360429632339437,2335.5500931277816,2680.0
NL13,1949,0.68118562727725,0.9998112606056874,1.6336054190091702,0.03522279096312895,3.3498250978552355,2335.5500931277816,2680.0
NL13,1950,0.672163141948994,1.0025075404272803,1.6336054190091702,0.03642047615022266,3.3444276083479645,2335.5500931277816,2680.0
NL13,1951,0.6664538778978505,0.9997944314797317,1.6337219915821017,0.03742047615022266,3.3373907771099067,2335.5500931277816,2680.0
NL13,1952,0.6588822346136902,1.0003151862451487,1.6346507075814924,0.038918361816656394,3.332152032017623,2335.5500931277816,2680.0
NL13,1953,0.6576087481297389,0.9931543615828071,1.6350102539138407,0.03987307324433367,3.3256011482983983,2335.5500931277816,2680.0
NL13,1954,0.6520866879399505,0.9885468942568078,1.6353957956744756,0.04080178924372464,3.316831167114958,2335.5500931277816,2680.0
NL13,1955,0.6480820951897486,0.9833362637258948,1.636010253913841,0.041756500671401915,3.3101138295002777,2335.5500931277816,2680.0
NL13,1956,0.6413314071503454,0.9809798341238131,1.6370555424861635,0.043254386337835654,3.302621170098158,2335.5500931277816,2680.0
NL13,1957,0.6400290875379209,0.9742744346567327,1.6373557429655035,0.0444973600972521,3.2961113366850867,2335.5500931277816,2680.0
NL13,1958,0.6304628507126759,0.9750499307336027,1.6379702012048691,0.0451378137649039,3.288692080416661,2335.5500931277816,2680.0
NL13,1959,0.5982529218683008,0.9905128618332059,1.637172115059095,0.04694995719136311,3.272887855951965,2335.5500931277816,2680.0
NL13,1960,0.5950864679728444,0.9818172813806417,1.6384150888185116,0.04733549895199761,3.2623400793639705,2335.5500931277816,2680.0
NL13,1961,0.5937076284964597,0.9767055805879917,1.638217403631418,0.04826421495138858,3.2574187087619784,2335.5500931277816,2680.0
NL13,1962,0.5861261565987468,0.9797866932021535,1.6397605778701747,0.048833384618431355,3.2545328077177924,2335.5500931277816,2680.0
NL13,1963,0.5806163231856756,0.9788341009075608,1.6407605778701746,0.049833384618431356,3.250542272248276,2335.5500931277816,2680.0
NL13,1964,0.576315758623266,0.9744043825114698,1.6416892938695657,0.05071681204549959,3.243578844143912,2335.5500931277816,2680.0
NL13,1965,0.5721532447658261,0.9751174160050653,1.6432324681083221,0.05160023947256783,3.241860394592365,2335.5500931277816,2680.0
NL13,1966,0.5672859841534912,0.9731605854443033,1.6438469263476876,0.052600239472567825,3.2366507616586335,2335.5500931277816,2680.0
NL13,1967,0.5587179168242778,0.9683740829620977,1.644532668587662,0.053483666899636066,3.2257227935130395,2335.5500931277816,2680.0
NL13,1968,0.5551762748613369,0.9633247788978053,1.6460758428264184,0.05409812513900158,3.2187010171528483,2335.5500931277816,2680.0
NL13,1969,0.5505832193000556,0.9590734525447716,1.647004558825809,0.055052836566678844,3.211216181570882,2335.5500931277816,2680.0
NL13,1970,0.538176071774795,0.9573399481153569,1.6479332748252005,0.05580316052301252,3.1989834860506625,2335.5500931277816,2680.0
NL13,1971,0.5371600755556258,0.9501861898203346,1.6483641051581577,0.056239226719320724,3.192447482919873,2335.5500931277816,2680.0
NL13,1972,0.5353625240884857,0.9536572567507323,1.6492928211575488,0.05694426210333167,3.19537343667303,2335.5500931277816,2680.0
NL13,1973,0.5281910049252426,0.9518135275486029,1.6496523674898969,0.057125416392622565,3.1873967745957303,2335.5500931277816,2680.0
NL13,1974,0.5288959977296548,0.9469548423040852,1.6515097994886787,0.057632766589539815,3.1849934061119582,2335.5500931277816,2680.0
NL13,1975,0.5238676992798154,0.941296207429263,1.651985918393959,0.05802354421352529,3.175442338504265,2335.5500931277816,2680.0
NL13,1976,0.5123632723256594,0.934343719875318,1.652045264246967,0.05868329102521352,3.1574355474731575,2335.5500931277816,2680.0
NL13,1977,0.513352511969841,0.9261716660334414,1.653333526578706,0.059388326409224465,3.1522460309912126,2335.5500931277816,2680.0
NL13,1978,0.5091170638024245,0.9263127676137605,1.6543788151510286,0.0600933617932354,3.1488567197881263,2335.5500931277816,2680.0
NL13,1979,0.5049514332147178,0.9240223861489368,1.6550385619627168,0.06051013484550719,3.1441963202642524,2335.5500931277816,2680.0
NL13,1980,0.5015593597653977,0.9215869630657776,1.6563127670137707,0.06121517022951815,3.141105090407421,2335.5500931277816,2680.0
NL13,1981,0.49873150874888555,0.9204058087764867,1.6572867715854844,0.06135103594648632,3.138115378245655,2335.5500931277816,2680.0
NL13,1982,0.4960392348202253,0.9133518035274771,1.6576916064901555,0.062010782758174544,3.1291647115966414,2335.5500931277816,2680.0
NL13,1983,0.49278302708787336,0.9067742716677804,1.6581224368231124,0.0627418135704718,3.1201525799615353,2335.5500931277816,2680.0
NL13,1984,0.48790988749903846,0.904214921015254,1.6597108996341916,0.06308730262213456,3.1144251251041846,2335.5500931277816,2680.0
NL13,1985,0.48679166461673934,0.9026608062260782,1.6610563886858543,0.0637923380061455,3.1145701667225203,2335.5500931277816,2680.0
NL13,1986,0.48131847855325716,0.9027742620687437,1.662030393257568,0.06445208481783372,3.1109347650297505,2335.5500931277816,2680.0
NL13,1987,0.4822220224321117,0.900067750664797,1.6636188560686473,0.06518311563013097,3.111091744795687,2335.5500931277816,2680.0
NL13,1988,0.4773748782715631,0.8947696597195051,1.6643951754532673,0.06527369277477643,3.1029064569808744,2335.5500931277816,2680.0
NL13,1989,0.47294974302663734,0.8866458368907855,1.6647547217856153,0.06588815101414192,3.0910958847159624,2335.5500931277816,2680.0
NL13,1990,0.48757991845509224,0.8762389875936777,1.6651142681179636,0.06398543044303727,3.0923041463704055,2335.5500931277816,2680.0
NL13,1991,0.5026819841216947,0.871168162817749,1.6657880722103373,0.06232568363134905,3.102035186781739,2335.5500931277816,2680.0
NL13,1992,0.5046482792129402,0.8643434285315033,1.666264191115617,0.06130639048731262,3.096562289347373,2335.5500931277816,2680.0
NL13,1993,0.5207815761711799,0.8561493192993564,1.667538396166671,0.05976321624855617,3.104846966125129,2335.5500931277816,2680.0
NL13,1994,0.5241484774999636,0.8494552148667279,1.6676289733113168,0.05878921167684248,3.1000931613554594,2335.5500931277816,2680.0
NL13,1995,0.5360455029830369,0.8387913345295183,1.6680598036442738,0.058129464865154246,3.1013263065013232,2335.5500931277816,2680.0
NL13,1996,0.5372501790834967,0.8386976406546063,1.6690338082159872,0.057155460293440555,3.1027062579145746,2335.5500931277816,2680.0
NL13,1997,0.555762315518121,0.8292985008379671,1.6697529008806837,0.056181455721726864,3.110995172958499,2335.5500931277816,2680.0
NL13,1998,0.5594789345657001,0.8276397516234606,1.6700531013600237,0.055181455721726856,3.112693496459223,2335.5500931277816,2680.0
NL13,1999,0.5710420546606786,0.8173378912357165,1.6700983899323465,0.05452170891003864,3.112802359551687,2335.5500931277816,2680.0
NL13,2000,0.5812716238515953,0.8101177865752831,1.670143678504669,0.053592992910647674,3.1147665355098466,2335.5500931277816,2680.0
NL13,2001,0.5904393735723863,0.8055079114870832,1.670260251077601,0.052618988338933984,3.1187099519030723,2335.5500931277816,2680.0
NL13,2002,0.6026050137591297,0.801045840263452,1.6705604515569408,0.052528411194288534,3.1262158356790906,2335.5500931277816,2680.0
NL13,2003,0.6013922640951319,0.798222227513109,1.6700053391705838,0.0520045300995685,3.121807988784801,2335.5500931277816,2680.0
NL13,2004,0.6116130118687141,0.7935052443824605,1.670665085982272,0.05195924152724577,3.1276972951883693,2335.5500931277816,2680.0
NL13,2005,0.6157319922038466,0.7904504816806177,1.6712795442216373,0.05186866438260032,3.129259398488093,2335.5500931277816,2680.0
NL13,2006,0.6166104723966802,0.7823655996240036,1.6707103745545946,0.050939948383209345,3.1211955646255305,2335.5500931277816,2680.0
NL13,2007,0.6322581859191565,0.776508158026185,1.6713248327939598,0.050939948383209345,3.1301024091231198,2335.5500931277816,2680.0
NL13,2008,0.634207950112599,0.7747437767891661,1.670512689367501,0.04989465981088662,3.1294756486530844,2335.5500931277816,2680.0
NL13,2009,0.6467622487902431,0.7687916437192537,1.6708269471275268,0.050163628998589366,3.1365897572079353,2335.5500931277816,2680.0
NL13,2010,0.6489243985646139,0.7698654013369801,1.6711412048875522,0.050118340426266644,3.139551459548979,2335.5500931277816,2680.0
NL13,2011,0.6471466031600583,0.7661765327677026,1.6711864934598748,0.050863428519249326,3.1359422275739277,2335.5500931277816,2680.0
NL13,2012,0.6559422911426679,0.7625237768693804,1.6712317820321976,0.05188272166328575,3.1412663139475057,2335.5500931277816,2680.0
NL13,2013,0.6561911438785843,0.7618416201833894,1.6713030660328065,0.05160851661223202,3.1408730627064028,2335.5500931277816,2680.0
NL13,2014,0.6704915378454296,0.7534284230860645,1.670617323792832,0.05094876980054381,3.145602627097801,2335.5500931277816,2680.0
NL13,2015,0.6674663561258566,0.7548837824264091,1.670617323792832,0.051084635517511974,3.1437971859555915,2335.5500931277816,2680.0
NL13,2016,0.678491901928499,0.7489035347951258,1.6704077004581372,0.051084635517511974,3.149528226366926,2335.5500931277816,2680.0
NL13,2017,0.6697568034455968,0.7513735945293051,1.6704077004581372,0.052580047566828346,3.1440728574275445,2335.5500931277816,2680.0
NL13,2018,0.6698838477452306,0.74028147181594,1.668949867500675,0.052489470422182896,3.131918915244054,2335.5500931277816,2680.0
NL13,2019,0.6707920832097657,0.7356684799974732,1.668278182541386,0.053027408797588375,3.127451896786188,2335.5500931277816,2680.0
NL13,2020,0.6725108872453459,0.7302179924374103,1.6664800963956123,0.05280372818220836,3.121514818594143,2335.5500931277816,2680.0
NL13,2021,0.6703580314058945,0.7309276109725864,1.6667802968749525,0.054098692798197415,3.121666746385197,2335.5500931277816,2680.0
NL13,2022,0.6647966663609312,0.7282054015776237,1.6650534947297877,0.05438695512993658,3.112128260038253,2335.5500931277816,2680.0
