Lon;Lat;Year;Total;geometry;area_km2
6,25;48,75;2020;5,471;POLYGON ((4025442.337170122 2828744.2886980106, 4028394.5124560315 2884261.471123078, 4064936.2888234826 2882398.7066987925, 4062352.9466021215 2826865.9869697606, 4025442.337170122 2828744.2886980106));2044,3972482993302
8,75;50,75;2020;8,269;POLYGON ((4214578.313273827 3044212.199462042, 4215709.9847158035 3099822.17938465, 4250803.5032618595 3099222.380313248, 4250049.035947193 3043606.996199726, 4214578.313273827 3044212.199462042));1962,7015547917615
25,25;66,75;2020;38,908;POLYGON ((4988044.542958077 4893200.082498575, 4974994.9083649125 4947182.338465023, 4996365.11620014 4951988.506919554, 5009843.065370584 4898094.219039799, 4988044.542958077 4893200.082498575));1228,554768665525
16,25;64,25;2020;24,028;POLYGON ((4615847.332348613 4556562.685115037, 4610703.969771627 4611772.077286653, 4634766.451765173 4613931.761204861, 4640337.3703500815 4558757.067526743, 4615847.332348613 4556562.685115037));1351,519056551714
5,25;46,25;2020;6,361;POLYGON ((3933529.361374942 2556032.530080406, 3937116.230698148 2611448.7677688836, 3975447.9154149834 2608993.3955986826, 3972219.460911879 2553558.5463830736, 3933529.361374942 2556032.530080406));2142,885914078773
17,75;50,75;2020;9,357;POLYGON ((4852080.363836837 3070341.9019861436, 4846428.393548375 3125718.3452153597, 4881300.540371437 3129432.4914285387, 4887328.329483798 3074089.577141571, 4852080.363836837 3070341.9019861436));1962,7015199801708
25,25;60,75;2020;15,603;POLYGON ((5140477.505647658 4242772.072579466, 5128072.703103117 4297135.988935801, 5154471.912265594 4302952.437759569, 5167284.697536546 4248668.257924683, 5140477.505647658 4242772.072579466));1519,0346400311246
13,25;53,75;2020;2,673;POLYGON ((4520034.042602794 3381032.792496103, 4517699.396888654 3436633.223310968, 4550455.094505799 3438105.001863192, 4553178.644457891 3382519.505924929, 4520034.042602794 3381032.792496103));1835,5376253617467
-8,25;42,25;2020;8,274;POLYGON ((2800162.036288601 2287572.144422854, 2812751.019370117 2341698.5846485198, 2852611.0834168117 2331767.1324870125, 2840358.9253037134 2277575.2719745673, 2800162.036288601 2287572.144422854));2291,668860832413
22,25;49,75;2020;7,589;POLYGON ((5185964.756437267 3002750.369733409, 5177033.990065117 3057743.9957891405, 5212310.917787201 3063709.0546010635, 5221611.476178316 3008767.382818268, 5185964.756437267 3002750.369733409));2003,8653379352977
24,75;66,25;2020;35,295;POLYGON ((4978774.253857383 4834359.505625164, 4966204.543971299 4888464.169193075, 4988044.542958077 4893200.082498575, 5001041.540479624 4839179.851157825, 4978774.253857383 4834359.505625164));1253,3544237020678
-6,75;42,75;2020;11,47;POLYGON ((2932552.166577056 2312711.9928006777, 2944200.7511852486 2367040.64674155, 2983937.9620453226 2357978.158773788, 2972629.0315631144 2303588.79086466, 2932552.166577056 2312711.9928006777));2273,6816730431906
-1,25;48,75;2020;0,578;POLYGON ((3474745.481548572 2886902.6155638075, 3483213.689316919 2941937.7182057835, 3519319.3699525204 2936362.037452294, 3511217.554013691 2881280.2461949955, 3474745.481548572 2886902.6155638075));2044,3971734101103
3,25;45,25;2020;13,332;POLYGON ((3769037.018176572 2457930.5553421797, 3773998.381519843 2513222.0180570725, 3812952.4426249503 2509681.6841805633, 3808344.9316360676 2454364.3704553307, 3769037.018176572 2457930.5553421797));2181,1156583411575
30,25;62,25;2020;15,084;POLYGON ((5356517.9718473535 4470530.665066739, 5339845.592980737 4523876.124369022, 5364463.936539481 4531238.6259902725, 5381542.908692601 4478001.663374811, 5356517.9718473535 4470530.665066739));1447,937930091255
13,75;50,25;2020;4,317;POLYGON ((4571854.348251822 2993493.412114004, 4569228.42689522 3049053.257389913, 4604651.555079701 3050868.3936393377, 4607652.376866317 2995324.5938392538, 4571854.348251822 2993493.412114004));1983,361755389275
5,25;43,75;2020;5,15;POLYGON ((3915907.835805264 2279211.0710261106, 3919390.1873301356 2334537.225414184, 3959493.1851743115 2331990.9377168724, 3956358.831145545 2276647.242805821, 3915907.835805264 2279211.0710261106));2237,1776046345817
-0,75;46,75;2020;0,992;POLYGON ((3479257.057040694 2661026.556329996, 3487179.845375455 2716076.8298491114, 3524782.7594095813 2710572.246309133, 3517218.6158377626 2655479.2971682344, 3479257.057040694 2661026.556329996));2123,518422899234
4,75;50,25;2020;8,832;POLYGON ((3927053.138756855 3002281.7949228887, 3931178.060200436 3057764.6150741377, 3966549.784394528 3055224.140756743, 3962799.4509550678 2999718.853159563, 3927053.138756855 3002281.7949228887));1983,3617470939164
18,75;51,75;2020;3,373;POLYGON ((4909705.062752774 3188695.9224139727, 4903233.903203791 3244008.294605371, 4937286.854077416 3248123.3080801903, 4944137.370356366 3192849.586698717, 4909705.062752774 3188695.9224139727));1920,917461740583
14,75;59,25;2020;15,246;POLYGON ((4579954.304522798 3996978.285369827, 4576262.262388102 4052455.6581156095, 4604572.498682711 4054351.778430803, 4608674.245092402 3998898.607647354, 4579954.304522798 3996978.285369827));1589,0332659187184
10,75;48,25;2020;5,153;POLYGON ((4358332.257905004 2765283.77606301, 4357965.166553886 2820854.4883353733, 4394928.384702176 2821230.248645827, 4395662.556873724 2765662.6093297303, 4358332.257905004 2765283.77606301));2064,422508118642
16,75;51,75;2020;3,859;POLYGON ((4771675.018552094 3174448.8427969385, 4766723.269276118 3229893.705910388, 4800892.016341553 3233070.294074335, 4806223.890679086 3177655.2378836526, 4771675.018552094 3174448.8427969385));1920,9174789314154
13,75;53,75;2020;4,155;POLYGON ((4553178.644457891 3382519.505924929, 4550455.094505799 3438105.001863192, 4583198.083611395 3439803.0713693495, 4586310.443894597 3384234.808424289, 4553178.644457891 3382519.505924929));1835,5376236862146
27,75;62,25;2020;15,567;POLYGON ((5230490.094418376 4435886.134475253, 5215861.441859153 4489734.056902592, 5240772.172519637 4496205.40288441, 5255810.941435651 4442452.633903027, 5230490.094418376 4435886.134475253));1447,937935893299
17,25;53,75;2020;10,322;POLYGON ((4784729.970626877 3399323.18032146, 4779287.474052627 3454739.772508921, 4811890.671192149 3458019.8011229625, 4817720.943633505 3402636.5354377506, 4784729.970626877 3399323.18032146));1835,5376053231716
24,75;62,25;2020;21,018;POLYGON ((5077473.924183861 4400313.886933126, 5065318.907185456 4454676.60380513, 5090530.020777212 4460069.340174243, 5103098.756253115 4405785.736864587, 5077473.924183861 4400313.886933126));1447,9379428636898
-5,25;43,25;2020;12,909;POLYGON ((3063613.8589887437 2340657.573753254, 3074307.352099345 2395175.4131861064, 3113899.4624064416 2386973.657879258, 3103548.4140569065 2332399.9225033647, 3063613.8589887437 2340657.573753254));2255,51745719192
-4,25;42,25;2020;1,076;POLYGON ((3123710.022321146 2215198.1315517835, 3133596.8962272527 2269797.0926136626, 3173993.5978321168 2262025.513558713, 3164445.594160055 2207375.632881324, 3123710.022321146 2215198.1315517835));2291,668973235887
26,25;64,75;2020;15,595;POLYGON ((5086659.685860975 4687550.058656266, 5072979.095575286 4741504.250907398, 5095961.644364659 4746990.845910564, 5110062.630667303 4693127.432464469, 5086659.685860975 4687550.058656266));1327,1368388691199
-0,25;40,25;2020;7,597;POLYGON ((3422867.5242037117 1940656.178260009, 3429858.612554571 1995524.0599244544, 3472008.40051275 1989781.4970224823, 3465349.298105001 1934878.920622006, 3422867.5242037117 1940656.178260009));2361,823264984787
-3,75;41,25;2020;5,436;POLYGON ((3145526.8873773264 2098126.729431481, 3154956.6191968047 2152742.359284967, 3196087.1986417454 2145144.104361248, 3186992.4465433247 2090480.5907194288, 3145526.8873773264 2098126.729431481));2327,1074520417274
-3,75;37,75;2020;2,026;POLYGON ((3081195.7443462573 1716397.9289549333, 3090204.705957396 1770861.2246579323, 3133636.463782264 1762940.7342754453, 3124947.8461059453 1708433.8737026253, 3081195.7443462573 1716397.9289549333));2445,3892023687868
1,25;48,25;2020;1,863;POLYGON ((3650917.8054138953 2806039.7728208164, 3657515.2234700783 2861279.4258650686, 3694182.2299480014 2856902.131640794, 3687950.28653896 2801626.5854228563, 3650917.8054138953 2806039.7728208164));2064,422456037642
5,25;52,25;2020;4,271;POLYGON ((3977921.1759082996 3221773.634434365, 3981751.5357887666 3277297.7527992143, 4015623.5163621614 3275082.4402693883, 4012175.8330172356 3219537.1368378443, 3977921.1759082996 3221773.634434365));1899,7966807099108
22,25;53,25;2020;5,048;POLYGON ((5122448.512036636 3387710.933857226, 5113185.72131172 3442696.2154654, 5145820.059040404 3448282.2137298146, 5155466.1008044155 3393352.732139821, 5122448.512036636 3387710.933857226));1857,1051196223727
-7,25;39,25;2020;1,574;POLYGON ((2810686.5904595293 1942598.039220958, 2822158.432012744 1996767.945970294, 2864159.2646537963 1987015.9422172494, 2853012.6863742853 1932788.8752516883, 2810686.5904595293 1942598.039220958));2395,8066405209133
24,25;62,25;2020;17,324;POLYGON ((5051803.859482127 4395025.345506248, 5040063.09547542 4449464.500093837, 5065318.907185456 4454676.60380513, 5077473.924183861 4400313.886933126, 5051803.859482127 4395025.345506248));1447,9379439886607
9,75;50,25;2020;11,192;POLYGON ((4285148.342041034 2987632.680915886, 4285523.56610466 3043243.8666681694, 4321000 3043122.8222286683, 4321000 2987510.5669649444, 4285148.342041034 2987632.680915886));1983,3617640052769
21,25;66,75;2020;18,824;POLYGON ((4812278.700983714 4859760.922527861, 4802676.701792236 4914343.521916161, 4824335.718766365 4917901.037986768, 4834370.525999249 4863383.415560931, 4812278.700983714 4859760.922527861));1228,5547536304107
16,25;52,75;2020;12,729;POLYGON ((4727934.921420592 3282427.0582023994, 4723315.825580131 3337903.6262335638, 4756742.365499547 3340789.2871717145, 4761745.687902362 3285340.88098484, 4727934.921420592 3282427.0582023994));1878,525384249125
22,25;51,25;2020;3,426;POLYGON ((5159028.785234239 3167736.2948303763, 5149954.69218115 3222732.8174327444, 5184110.60254081 3228538.718175446, 5193560.300735854 3173595.797531976, 5159028.785234239 3167736.2948303763));1941,8862138514341
5,75;47,75;2020;8,253;POLYGON ((3981960.629120936 2719907.236848687, 3985244.7583371 2775384.108161618, 4022506.4912967025 2773238.1159907198, 4019587.0321006817 2717744.0183642656, 3981960.629120936 2719907.236848687));2084,285394135216
26,25;62,75;2020;12,744;POLYGON ((5140812.0170524055 4471395.768851404, 5127359.870554341 4525482.727618033, 5152013.990800418 4531328.064222775, 5165879.833311449 4477328.969950127, 5140812.0170524055 4471395.768851404));1424,0034574586198
20,75;51,75;2020;3,139;POLYGON ((5047223.714605734 3206729.0030002818, 5039236.518881937 3261873.4953382937, 5073143.7837325465 3266924.770444772, 5081509.367010761 3211827.782153322, 5047223.714605734 3206729.0030002818));1920,9174402170481
8,75;46,25;2020;12,711;POLYGON ((4204667.868818073 2544181.497385815, 4205744.36380845 2599686.859677677, 4244159.594146876 2599040.45688801, 4243441.914926733 2543530.198725734, 4204667.868818073 2544181.497385815));2142,8859299133255
19,25;67,25;2020;10,793;POLYGON ((4715754.242379994 4901684.2893133415, 4707855.897085242 4956465.449595522, 4729190.467947665 4959340.447937424, 4737525.097117108 4904613.163761205, 4715754.242379994 4901684.2893133415));1203,6555559780697
23,25;60,75;2020;9,753;POLYGON ((5032780.897183553 4221099.353834007, 5022013.112406405 4275756.10646907, 5048594.242564181 4280817.735933232, 5059772.009108618 4226230.275127247, 5032780.897183553 4221099.353834007));1519,0346485894463
16,25;63,25;2020;27,064;POLYGON ((4626068.219087529 4446073.704790692, 4620968.774540309 4501329.523239007, 4645884.558674798 4503558.317614603, 4651407.932924935 4448336.624872466, 4626068.219087529 4446073.704790692));1399,9542520854793
4,75;51,75;2020;1,613;POLYGON ((3939494.1656765533 3168747.435534112, 3943685.1946556773 3224245.2836540765, 3977921.1759082996 3221773.634434365, 3974110.7172909505 3166252.6074205744, 3939494.1656765533 3168747.435534112));1920,9174889466428
16,25;53,25;2020;12,079;POLYGON ((4723315.825580131 3337903.6262335638, 4718673.039186934 3393380.6252195244, 4751713.392845215 3396237.8418306177, 4756742.365499547 3340789.2871717145, 4723315.825580131 3337903.6262335638));1857,1051742640027
19,75;65,75;2020;25,044;POLYGON ((4762325.926542892 4740238.014995626, 4754092.947208413 4795060.8268762585, 4776704.422373027 4798259.311707509, 4785368.052852261 4743491.9412554735, 4762325.926542892 4740238.014995626));1278,0525955601572
13,25;56,75;2020;15,402;POLYGON ((4505850.121904609 3714605.8585105203, 4503445.344477514 3770186.849069884, 4533826.674429189 3771565.9228572655, 4536632.019589122 3716000.7519795126, 4505850.121904609 3714605.8585105203));1703,1276705812759
19,75;54,25;2020;4,103;POLYGON ((4942012.988426227 3473394.69446119, 4934596.706930198 3528617.45770744, 4966657.04605967 3532978.9381217463, 4974461.8735596165 3477801.446420094, 4942012.988426227 3473394.69446119));1813,8242564414963
12,25;52,75;2020;6,112;POLYGON ((4456803.26195008 3267501.9832989774, 4455262.464485556 3323122.7157595875, 4488814.265199307 3324162.3443266056, 4490740.165513505 3268551.747100368, 4456803.26195008 3267501.9832989774));1878,5254018688017
10,25;48,25;2020;4,857;POLYGON ((4321000 2765157.4970816663, 4321000 2820729.2336648623, 4357965.166553886 2820854.4883353733, 4358332.257905004 2765283.77606301, 4321000 2765157.4970816663));2064,4225084624995
19,25;50,25;2020;6,293;POLYGON ((4964473.777034657 3027042.5934370635, 4957730.959718469 3082308.152708034, 4992881.814482091 3086778.7941258224, 4999997.8736066865 3031552.8488492114, 4964473.777034657 3027042.5934370635));1983,3617115991974
23,75;62,75;2020;18,074;POLYGON ((5014764.120670754 4444433.25447567, 5003389.079695883 4498919.09363773, 5028271.5468828585 4503875.958067388, 5040063.09547542 4449464.500093837, 5014764.120670754 4444433.25447567));1424,0034613223777
13,75;49,25;2020;6,768;POLYGON ((4577063.711176517 2882398.7066987925, 4574466.126209885 2937941.538161754, 4610637.039924647 2939788.5959312283, 4613605.4875439685 2884261.471123078, 4577063.711176517 2882398.7066987925));2024,2110747512163
5,25;50,75;2020;1,657;POLYGON ((3966549.784394528 3055224.140756743, 3970320.2300174762 3110735.7505430346, 4005334.2853793334 3108457.52702652, 4001940.547338022 3052925.376251641, 3966549.784394528 3055224.140756743));1962,7015422670306
24,75;67,75;2020;32,642;POLYGON ((4940912.392792362 4996560.44532442, 4928190.328976299 5050549.804765364, 4948738.512438167 5055028.41666988, 4961892.833033157 5001125.492395788, 4940912.392792362 4996560.44532442));1178,6588117412814
22,25;62,75;2020;13,349;POLYGON ((4938623.577904683 4430426.799998543, 4928501.015393636 4485119.586637895, 4953502.296235744 4489540.703223081, 4964042.825225035 4434914.199067969, 4938623.577904683 4430426.799998543));1424,0034635764603
-3,75;48,75;2020;1,657;POLYGON ((3293096.786056031 2918738.934024102, 3303392.9653253313 2973509.3239967697, 3339256.281503002 2966703.2047376237, 3329325.12741187 2911875.6992300544, 3293096.786056031 2918738.934024102));2044,3971321525898
9,75;52,75;2020;12,812;POLYGON ((4287044.5472126 3265752.261235227, 4287429.778746699 3321389.8853060803, 4321000 3321274.358112972, 4321000 3265635.6079546455, 4287044.5472126 3265752.261235227));1878,5254044676938
10,75;50,75;2020;9,491;POLYGON ((4356476.43389534 3043243.8666681694, 4356099.194332285 3098862.4932581196, 4391196.4967381405 3099222.380313248, 4391950.964052807 3043606.996199726, 4356476.43389534 3043243.8666681694));1962,7015553890133
10,75;47,75;2020;6,637;POLYGON ((4358697.298283469 2709725.8500875044, 4358332.257905004 2765283.77606301, 4395662.556873724 2765662.6093297303, 4396392.6273512 2710107.7224298776, 4358697.298283469 2709725.8500875044));2084,285406460294
19,75;51,25;2020;5,82;POLYGON ((4985727.756610074 3142008.1201542113, 4978535.835383547 3197239.7511371113, 5012898.577082065 3201866.273312239, 5020467.444104096 3146677.2797245844, 4985727.756610074 3142008.1201542113));1941,8862451635362
3,75;45,25;2020;16,792;POLYGON ((3808344.9316360676 2454364.3704553307, 3812952.4426249503 2509681.6841805633, 3851932.613994673 2506403.2122344244, 3847679.073485604 2451061.9654953945, 3808344.9316360676 2454364.3704553307));2181,115663439244
2,25;44,25;2020;5,611;POLYGON ((3679270.7512250505 2355435.7057324736, 3684872.6207718314 2410636.134578913, 3724473.5431766137 2406513.342584639, 3719221.1240940206 2351283.922136342, 3679270.7512250505 2355435.7057324736));2218,6630450063403
-3,75;36,75;2020;1,761;POLYGON ((3063361.0022942433 1607549.9078067155, 3072247.769245158 1661960.4849344154, 3116318.091420713 1653953.4826737058, 3107747.4131081775 1599500.576646704, 3063361.0022942433 1607549.9078067155));2477,502655886285
-5,75;42,25;2020;1,0;POLYGON ((3001871.9188314173 2240300.116875528, 3012774.0111014387 2294735.479017902, 3052985.0306373816 2286152.2817469514, 3042421.10418785 2231660.5779905086, 3001871.9188314173 2240300.116875528));2291,668934259932
